date,anz,cba,mqg,nab,wbc,banks,areit,asx,audusd,comm,dspread,tspread,bills,ivol,anzW,anzD,anzL,cbaW,cbaD,cbaL,mqgW,mqgD,mqgL,nabW,nabD,nabL,wbcW,wbcD,wbcL
20000802,-0.81963528,0.072101907,-0.385180227,1.621047328,0.835711106,0.589406542,-0.043256162,0.49909551,0.429664664,0.10432323,-1,-12,10,20.55,18589547.08,162818000,9.758578105,35060210.64,212011000,7.047054371,4209686.483,26731220,7.34993131,37774394.6,323784000,9.571520561,22282419.25,158556000,8.1157444
20000803,1.243995223,-0.324868767,1.599742431,-0.460279856,0.909322305,0.097234325,-0.392505097,0.148416332,0.581396987,-0.294671807,0,-4,0,20,18819011.82,162818000,9.651782651,34946787.96,212011000,7.066680584,4277046.398,26731220,7.249925186,37594158.92,323784000,9.612614547,22482506.28,158556000,8.052416578
20000804,0.559651579,-0.832346455,0.797104038,0.496235807,-0.878230315,-0.217927353,-0.446783749,0.095677393,-0.307377291,0.868642529,1,-1,0,19.99,18921216.83,162818000,9.60504911,34656930,212011000,7.117420095,4310726.355,26731220,7.201094154,37774394.6,323784000,9.571520561,22282419.25,158556000,8.1157444
20000807,-0.05969247,1.265270702,1.524606378,0.774243295,1.256926172,0.788879714,0.126357165,0.846046318,0,-1.101943459,-1,-10,0,18.62,18906703.41,162818000,9.611654632,35098018.2,212011000,7.040540488,4376391.143,26731220,7.108050933,38061269.72,323784000,9.506915359,22560722.12,158556000,8.027966532
20000808,-0.2920702,-0.710499199,-0.954332779,-0.124424175,0.393322083,-0.210430322,0.141050359,-0.072363008,0.426658212,1.049857165,1,7,-2,19.03,18848191.43,162818000,9.638388496,34849748.56,212011000,7.083573305,4334304.038,26731220,7.167361535,38007199.02,323784000,9.519017669,22646213.85,158556000,8.001435253
20000809,0.29621453,0.710499199,0.2449999,-0.199680451,0.33617838,0.234836562,0.390166754,0.226720434,-0.752140298,1.683727263,0,8.88E-14,-3,18.79,18900745.27,162818000,9.61436931,35098018.2,212011000,7.040540488,4344406.313,26731220,7.153020247,38183151,323784000,9.479761139,22718972.77,158556000,7.979012722
20000810,0.125629795,0.7690149,0.59440812,1.198666089,-0.112442433,0.553001615,0.677999994,0.166957432,-0.223310236,0.259538651,-1,-8.88E-14,6,19.18,18921216.83,162818000,9.60504911,35368972.38,212011000,6.994265192,4369662,26731220,7.11745714,38636812.2,323784000,9.380194472,22689869.2,158556000,7.987964478
20000811,0.094693204,-0.19600838,1.540450017,0.99121527,-2.205611698,-0.136452031,0.694028845,-0.137022655,0.137480688,0.930733893,1,1,-1,19.19,18935883.01,162818000,9.598384341,35299658.52,212011000,7.006035437,4437021.915,26731220,7.024585975,39014863.2,323784000,9.298991037,22191470.6,158556000,8.144907287
20000814,-0.446362844,-0.358575645,2.967105646,-0.487641919,1.07572118,-0.103697134,-0.728228572,0.210250202,-0.44750505,-0.352686892,-1,3,5,18.55,18848191.43,162818000,9.638388496,35173633.32,212011000,7.027554733,4570046.618,26731220,6.849222609,38818276.68,323784000,9.341019429,22427937.09,158556000,8.069575742
20000815,0.249828047,0.143584587,1.510539358,-0.490156902,-0.716896121,-0.18211863,0.209409935,0.246103252,0.619090541,-0.439715773,0,2,-1,17.88,18892037.22,162818000,9.618339997,35226670.7,212011000,7.018479629,4639084.538,26731220,6.762175659,38621690.16,323784000,9.383475675,22264229.52,158556000,8.121557917
20000816,0.094789645,-0.192823055,-2.004294268,-0.025455168,-0.14773291,-0.107169063,0.643728319,0.26112041,0.717461226,-0.746841979,0,-1,1,17.98,18906703.41,162818000,9.611654632,35158612.02,212011000,7.030129969,4546468.935,26731220,6.879556285,38605055.92,323784000,9.387087969,22227850.06,158556000,8.133213494
20000817,-0.447126235,0.923497279,0.012745348,1.266992041,0.179195147,0.612126736,0.504589442,0.134712117,0.560130464,0.035512691,0,0,4,18.02,18819011.82,162818000,9.651782651,35485041.63,212011000,6.974658342,4546468.935,26731220,6.879556285,39090473.4,323784000,9.28293883,22264229.52,158556000,8.121557917
20000818,0.172787749,-0.319674785,2.39053536,-0.537261538,0.74828465,-0.079587082,0.246408975,0.235610908,0.422262261,0.684884755,1,-2,1,17.48,18848191.43,162818000,9.638388496,35371610.49,212011000,6.993818123,4655915.955,26731220,6.741345045,38874228.23,323784000,9.329014228,22427937.09,158556000,8.069575742
20000821,-0.12983219,0.124292606,-0.386493988,-0.712425299,0.420045853,-0.180565625,0.280117711,-0.158152748,-0.574714226,1.553866475,0,-2,-3,17.05,18820386.78,162818000,9.651150581,35415722.6,212011000,6.986352513,4712356.815,26731220,6.672579783,38591446.08,323784000,9.390045797,22518885.74,158556000,8.041023336
20000822,0.474514591,2.217710313,2.361958134,0.914780372,0.740006169,1.103571551,0.711605277,0.433783381,0.016950589,0.29787654,0,-1,1,17.35,18906703.41,162818000,9.611654632,36209740.58,212011000,6.855081992,4824443.105,26731220,6.540788733,38939253,323784000,9.315105583,22682593.31,158556000,7.990206007
20000823,2.082230458,0.631307094,-2.120743627,-0.235228224,3.016680763,0.978624003,0.037672156,0.331417063,-3.36093676,2.162782268,1,-8.88E-14,3,17.47,19301162.78,162818000,9.435657575,36439123.55,212011000,6.818224461,4722622.402,26731220,6.66024927,38840959.74,323784000,9.336148287,23373803.05,158556000,7.783491743
20000824,0.996411696,1.673519361,-0.499709543,1.159321659,-0.281365994,0.938231755,-0.747322741,0.237901854,0.402344634,-0.121761679,-1,-3,-2,17.38,19491059.37,162818000,9.353471041,37054172.4,212011000,6.721649851,4698506.972,26731220,6.689300912,39328965.66,323784000,9.232710791,23304682.08,158556000,7.803611372
20000825,-0.65983032,1.485576128,1.353823453,1.734190537,1.086277846,1.126788928,0.134848797,-0.116682063,-0.227213241,0.20597146,8.88E-14,8.88E-14,1,17.04,19359521.99,162818000,9.410228315,37608724.64,212011000,6.63728236,4761979.618,26731220,6.613467957,40010183.31,323784000,9.092539779,23363820.2,158556000,7.786390181
20000828,-0.512587525,-0.639163277,-0.456136434,-1.239183488,-0.604735984,-0.75485934,-0.139701893,-0.096197142,0.331907021,1.547636785,0,-1,1,16.53,19257316.99,162818000,9.454864202,37369258.9,212011000,6.673406598,4739743.313,26731220,6.639803305,39510623.7,323784000,9.194859247,23219487.72,158556000,7.828574425
20000829,0.637375234,-0.33745461,-0.350219504,0.55215756,0.634437049,0.302103623,-0.673149991,0.164691392,0.174246428,0.736201788,-8.88E-14,4,0,16.54,19377090.86,162818000,9.402602907,37243224.3,212011000,6.692605943,4722622.402,26731220,6.66024927,39722558.08,323784000,9.151136675,23363820.2,158556000,7.786390181
20000830,-0.952616826,-2.616234001,0.26329717,-0.238568411,-1.541379456,-1.287649885,-0.75959588,-0.335069763,-0.5411552,-0.182125604,1,3,2,16.89,19040970.39,162818000,9.550929742,36281580.3,212011000,6.843488576,4734436.527,26731220,6.646124909,39621132.34,323784000,9.172002688,23002989,158556000,7.89284336
20000831,-0.777434218,-3.91035965,-2.435311165,-2.980178797,-0.780066936,-2.322199224,-1.190691701,-1.777872042,0.610768847,0.105917207,0,-2,-2,17.69,18890142.72,162818000,9.619204336,34890158.32,212011000,7.076527314,4619966.532,26731220,6.78602027,38450951.8,323784000,9.420701825,22820769.24,158556000,7.94788148
20000901,-0.290055095,0.780293628,1.153789996,1.576203839,1.123871459,0.907896379,-0.053434741,1.03230179,0,0.324028146,0,-10,-6,16.84,18832237.02,162818000,9.64570682,35163653.4,212011000,7.029265435,4673016.998,26731220,6.720334425,39054964.78,323784000,9.290469644,23075155.24,158556000,7.871286384
20000904,0.707829672,-0.035941296,-0.75996366,0.207092943,-0.290576899,0.060161118,-0.24802831,0.689825993,0.347343177,0,-1,-9,-6,17.53,18962752.22,162818000,9.586200892,34243600.82,212011000,7.191258948,4637070.044,26731220,6.764678935,39129141.82,323784000,9.274753418,23004793.16,158556000,7.892302788
20000905,0.778710251,-0.257290594,-1.250335248,-0.222697953,-0.228371417,-0.019225646,0.43264462,0.012285303,-0.57376494,2.36317797,0,0,4,17.53,19107668.05,162818000,9.521081671,34155376.6,212011000,7.20725113,4578904.184,26731220,6.837907702,39035285.16,323784000,9.294649281,22948864.32,158556000,7.909100067
20000906,-0.591392893,-1.262676959,-0.965401665,-1.963993941,0.329165692,-0.976953734,-0.349391586,-0.780428831,-1.175142875,1.584509823,0,-3.5,6,19.82,18991705.07,162818000,9.573111231,33726858.96,212011000,7.28611755,4534414.174,26731220,6.895187113,38269293.76,323784000,9.460673511,23021030.56,158556000,7.887441446
20000907,0.398110521,0.372399707,0.012962323,0.211355079,-0.393337615,0.108505734,-0.067707205,-0.438605706,-0.5129577,1.247796899,1,5.5,0,20.79,19064162.98,162818000,9.540527068,33852893.56,212011000,7.262714282,4534414.174,26731220,6.895187113,38343470.79,323784000,9.444305988,22927214.45,158556000,7.91562424
20000908,0.017299411,0.923642394,0.577276778,0.140068218,0.462830192,0.360488125,-0.362484981,0.459365193,-0.819092899,-0.514985701,0,-1,2,19.42,19064162.98,162818000,9.540527068,34166719.71,212011000,7.205190366,4560078.141,26731220,6.862009196,38402445.12,323784000,9.431338135,23030051.34,158556000,7.884743662
20000911,-0.211106823,-0.477513029,-0.25161033,-0.219132116,0.288601559,-0.23532889,-0.97893742,-0.654181931,-0.143138332,0.436215177,-1,-2,0,18.46,19020657.92,162818000,9.560061419,34004135.08,212011000,7.234859363,4548090.024,26731220,6.877460618,38311587.6,323784000,9.451333403,23093196.8,158556000,7.865918191
20000912,-0.594148271,1.399313202,0.088243213,0.80511039,0.327284114,0.593366791,0.728938423,0.819976112,-0.215092393,0.039599223,2,2.5,0,18.4,18904694.93,162818000,9.612569554,34483066.56,212011000,7.148264095,4551517.686,26731220,6.873034413,38614446,323784000,9.385048435,23165363.04,158556000,7.844529038
20000913,0.857285718,1.028604549,1.505296863,-1.722495116,-0.063154515,-0.113511764,0.068053257,0.302275138,-0.467626751,-0.07715047,3,-3,-2,18.59,19064162.98,162818000,9.540527068,34839744.48,212011000,7.085320176,4619966.532,26731220,6.78602027,37948157.52,323784000,9.532271951,23147321.48,158556000,7.849863823
20000914,-0.134944565,-0.547184422,3.038884814,-0.859725413,0.945716974,-0.225754642,0.731138735,0.316984868,-0.887285133,1.125345844,-1,-3.5,3,18.32,19035210.13,162818000,9.553517342,34649432.23,212011000,7.118743839,4761979.618,26731220,6.613467957,37616527.57,323784000,9.60749306,23363820.2,158556000,7.786390181
20000915,0.169366136,-1.769511282,0.645474204,-2.142196037,-1.376673928,-1.365952007,-0.195521647,-0.441466986,0.054550415,1.458105535,1,1.5,0,18.26,19064162.98,162818000,9.540527068,34041945.46,212011000,7.227934307,4792271.8,26731220,6.577984955,36812438.52,323784000,9.795505351,23040876.28,158556000,7.88150911
20000918,-0.669357745,-1.906442099,-1.30548815,-0.435055679,-0.385134883,-0.942671446,-0.479464409,-1.459193384,-1.243842632,1.274864804,-2,10,4,18.52,18933647.78,162818000,9.599399433,33399169,212011000,7.347792665,4729477.726,26731220,6.652044803,36645866.4,323784000,9.835484921,22948864.32,158556000,7.909100067
20000919,-1.993084375,-0.94773139,-1.962260874,-0.474283505,-1.329950932,-1.109238993,-1.064295152,-1.211972447,0.0368053,-0.962439845,1,5.5,1,20.25,18556805.98,162818000,9.774031488,33084082.5,212011000,7.408247833,4637070.044,26731220,6.764678935,36465665.65,323784000,9.879146842,22642157.8,158556000,8.00268947
20000920,0.407402808,1.549273801,0.930551914,1.808663639,0.174609295,1.122457808,1.10145716,0.553657994,-0.590516571,0.891729722,-2,-5.5,1,19.54,18629263.9,162818000,9.739905178,33600824.36,212011000,7.309696385,4679854.922,26731220,6.711976214,37124701.38,323784000,9.721524698,22678240.92,158556000,7.991547561
20000921,-0.998888312,1.156129029,1.230170945,0.765975632,-0.144040085,0.329960065,-0.184132496,-0.053320908,-0.315136047,-1.72232503,8.88E-14,2,1,19.93,18440843,162818000,9.829205911,33991531.62,212011000,7.237171139,4737168.217,26731220,6.642869068,37403333.5,323784000,9.656554636,22642157.8,158556000,8.00268947
20000922,-0.810927746,-0.818837738,-0.476142086,-1.314194386,-0.616204131,-0.892681549,-0.751900635,-1.96616127,1.437812788,-0.917899677,-8.88E-14,-1.5,-7,20.18,18288499.47,162818000,9.902753355,33714255.5,212011000,7.2884675,4714079.346,26731220,6.670507015,36908155.77,323784000,9.772695175,22499629.48,158556000,8.047049382
20000925,1.785526265,0.816155155,0.733967217,1.553119723,1.598485301,1.274067242,1.061500996,0.895819729,0.018299936,-1.091266019,-2,-2.5,8,20.74,18614711.68,162818000,9.746737677,33990271.27,212011000,7.237402411,4748303.769,26731220,6.629635614,37479048.75,323784000,9.639066647,22858656.52,158556000,7.936365655
20000926,0.870584387,0.760307517,0.193447541,1.023063835,1.347607745,0.914447581,0.198851402,0.803309697,0.692927645,0.015673658,-8.88E-14,0.5,-1,21.41,18727710.46,162818000,9.693961835,34249902.55,212011000,7.190119802,4789271.235,26731220,6.581479664,37857625,323784000,9.55267598,23165363.04,158556000,7.844529038
20000927,0.325949299,0.183530214,0.549485728,0.017962664,-0.750802338,-0.07878221,-0.620184906,0.498593548,-0.272950765,-0.121741622,-1,-2.5,3,21.88,18785624.04,162818000,9.667159506,34312919.85,212011000,7.178751354,4815110.137,26731220,6.55152826,37857625,323784000,9.55267598,22988555.75,158556000,7.897170997
20000928,1.620724845,0.823060805,0.826720245,1.21055526,0.07759839,0.887634182,-0.003705613,1.055548782,0.182049932,-0.640443621,-8.88E-14,-1,-3,21.67,19089254.53,162818000,9.529301119,34596497.7,212011000,7.128105852,4854560.448,26731220,6.506414079,38311916.5,323784000,9.45126085,22626876.75,158556000,8.007418733
20000929,0.621398607,0.545404523,-0.339227821,0.832550151,0.015215588,0.529371441,0.763663427,0.291368701,-1.189292217,0.774557448,-2,5.5,-4,19.47,19204930.48,162818000,9.477927069,34785549.6,212011000,7.094800928,4837515.531,26731220,6.525815851,38625377.64,323784000,9.382675324,22626876.75,158556000,8.007418733
20001002,-0.209085943,0.542445991,-0.095679177,0.771321355,0.42990274,0.424415548,0.458909318,0.053249306,0,0.72726398,2,-9.5,0,20.57,19161533.1,175281000,10.14754572,34974601.5,212011000,7.061856059,4832347.751,26731220,6.531725236,38917638.5,352610000,10.06041614,22720933.57,180178000,8.930043871
20001003,3.21029816,1.038737967,-0.006110291,2.704356709,2.238992203,2.171854955,1.561684755,0.819708651,0.12875933,1.179438448,2,11.5,-9,21.23,19783461.47,175281000,9.859976311,35340101.84,212011000,6.999162112,4831489.374,26731220,6.532708019,39977652,352610000,9.820177833,23232034.79,180178000,8.755584117
20001004,-0.716887322,0.636563944,0.669903644,2.045184031,-0.605580348,0.567329645,0.39368433,-0.267261357,-1.425554087,-0.294978293,-1,8.5,-4,21.85,19638904.33,175281000,9.925192416,35565703.77,212011000,6.961107964,4863354.434,26731220,6.496457304,40798372.76,352610000,9.642746662,23088287.57,180178000,8.803870229
20001005,-0.204359051,-0.636563944,0.046523389,-0.530270901,-0.370370119,-0.449421728,0.936124208,-0.219535164,-0.055954492,-0.071444232,-1,5,-3,21.54,19595506.95,175281000,9.944958683,35340101.84,212011000,6.999162112,4865071.188,26731220,6.494517751,40575761.84,352610000,9.690163388,22999554.72,180178000,8.833977753
20001006,0.024004033,-0.873322731,1.835465398,-1.120309062,0.323103235,-0.431187995,0.195473603,-0.53620079,-0.843096329,-0.327428396,2,-2.5,0,21.03,19596867.84,175281000,9.944337505,35032577.42,212011000,7.051824206,4954657.729,26731220,6.395169851,40116910.76,352610000,9.789560146,23070541,180178000,8.809873206
20001009,-0.404618679,-0.837699865,-0.965632067,0.013206725,-0.757492264,-0.490510624,-0.274549135,-0.582224016,0.525428118,0.399278415,-8.88E-14,-8.5,-2,22.71,19514458.17,175281000,9.982109493,34740177.14,212011000,7.102761052,4906430.95,26731220,6.448200591,40115396.4,352610000,9.789891953,22893075.3,180178000,8.870414859
20001010,0.799058711,-0.451153309,-1.366524772,0.982237685,0.710203028,0.431051135,0.099673234,-0.276798661,-0.732604009,2.304088579,0,6,1,24.02,19667785.52,175281000,9.912086205,34583894.24,212011000,7.130339126,4839232.286,26731220,6.523855526,40504586.92,352610000,9.705433799,23052794.43,180178000,8.815885425
20001011,1.621135091,1.661660766,0.152310581,-0.121568992,0.651347606,0.808433863,0.109693466,-0.137850361,0.620244447,0.958202704,6,-1,1,24.86,19985932.2,175281000,9.770218885,35163653.4,212011000,7.029265435,4846134.338,26731220,6.515988236,40448555.6,352610000,9.717492993,23163081.3,180178000,8.778671485
20001012,0.593561281,1.070397881,-0.451513946,0.796189723,0.373801188,0.71082012,-0.616270554,-1.055949098,-0.563699351,2.940851175,2,-1,0,26.57,20101608.16,175281000,9.719750114,35541757.2,212011000,6.965124313,4823728.944,26731220,6.541609056,40765056.84,352610000,9.649810091,23246357.12,180178000,8.750805817
20001013,-1.68854251,-0.220878209,-1.426850596,-1.250464835,0.037447385,-0.68720232,-0.713017308,-0.764759028,-0.1697313,-1.564311378,1,-1.5,-4,30.51,19761687.18,175281000,9.869738623,35463615.75,212011000,6.978268023,4754813.525,26731220,6.621928149,40251688.8,352610000,9.760129339,23251672.6,180178000,8.749033935
20001016,0.075206822,0.503966751,-0.713844077,0.279990655,0.068017543,0.30281312,0.347162665,2.041126199,-0.435071149,-0.600397975,-1,3,4,27.6,19696334.77,175281000,9.899168402,35642584.88,212011000,6.948249845,4720373.334,26731220,6.66294615,40357694,352610000,9.737119618,23264075.38,180178000,8.74490269
20001017,0.940908194,0.60956359,-0.756740029,0.06936896,-0.596456597,0.138408473,0.1167379,-0.071704718,-1.163136385,0.387842301,0,-2,1,26.79,19879340.01,175281000,9.817244431,35860624.74,212011000,6.912083282,4684181.353,26731220,6.706700486,40378895.04,352610000,9.732532172,23122329.3,180178000,8.792381021
20001018,1.4908762,0.01779744,0.083899661,1.712325092,1.912036972,1.13304816,-0.472457562,-1.143075705,-0.21119332,-0.698076927,-1,-0.5,-3,27.84,20174558.35,175281000,9.688219934,35866926.47,212011000,6.911044544,4687632.379,26731220,6.702499223,41069443.2,352610000,9.585701985,23565285.8,180178000,8.645907694
20001019,-1.313407793,-0.027968828,-0.02306539,0.311072069,0.149721872,-0.107807177,-0.144424869,-1.029241239,-0.423729448,-1.465358953,2,0.5,1,28.72,19908108.74,175281000,9.804502844,35856843.7,212011000,6.9127067,4685915.625,26731220,6.704588418,41194427.2,352610000,9.559652943,23597178.67,180178000,8.635573834
